No.,Time,Source,Destination,Protocol,Length,goEID,Cmd,llno,parameter,allData,item_1,item_2,item_3,item_4,bit-str1,bit-str2,bit-str3,bit-str4
6029,323.726847,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6031,323.937578,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6044,324.436349,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6045,324.50659,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6048,324.93499,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6054,325.01417,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
6055,325.015819,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
6056,325.015826,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
6059,325.43257,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6061,325.602499,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6062,325.603796,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
6063,325.603803,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
6064,325.699204,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6065,325.700057,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
6066,325.725142,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6067,325.933491,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6070,326.429212,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6071,326.504863,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6072,326.928287,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6074,327.011623,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
6075,327.012697,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
6076,327.012705,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
6078,327.426976,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6079,327.645385,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6080,327.645392,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
6081,327.645394,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
6082,327.697436,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6083,327.698844,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
6084,327.723463,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6091,327.927593,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6102,328.422409,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6104,328.503177,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6109,328.921619,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6111,329.011053,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
6112,329.01106,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
6113,329.011062,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
6116,329.419874,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6117,329.6003,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6118,329.6017,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
6119,329.601707,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
6120,329.695754,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6121,329.696935,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
6122,329.721736,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6124,329.918892,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6129,330.416555,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6130,330.501408,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6131,330.9145,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6133,331.008888,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
6134,331.011123,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
6135,331.011128,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
6139,331.412686,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6140,331.597685,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6141,331.598929,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
6142,331.598933,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
6144,331.694429,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6145,331.695282,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
6146,331.720332,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6147,331.910945,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6158,332.409065,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6159,332.499848,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6164,332.908427,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6166,333.007392,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
6167,333.008409,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
6168,333.008416,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
6176,333.405901,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6178,333.597246,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6179,333.59725,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
6180,333.597252,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
6181,333.693227,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6182,333.693234,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
6183,333.718113,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6189,333.904911,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6194,334.403061,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6196,334.498135,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6197,334.92635,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6199,335.00604,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
6200,335.007641,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
6201,335.007649,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
6209,335.400283,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6210,335.647025,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6211,335.647037,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
6212,335.64704,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
6213,335.71695,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6214,335.72951,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6215,335.729517,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
6217,335.920906,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6226,336.456858,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6227,336.496442,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6232,336.896144,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
6234,337.005507,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
6235,337.005516,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
6236,337.005519,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
6267,337.715189,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6293,338.494801,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6342,339.713389,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6372,340.49298,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6419,341.711738,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6445,342.491699,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6488,343.709929,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6516,344.489968,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6563,345.708257,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6589,346.488238,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6629,347.706538,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6658,348.486532,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6697,349.704812,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6732,350.484804,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6778,351.703087,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6805,352.483161,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6843,353.701493,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6869,354.481327,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6911,355.699785,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6934,356.479727,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6971,357.698029,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
6998,358.478029,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7035,359.69651,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7060,360.476209,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7099,361.694735,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7124,362.474493,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7173,363.693011,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7201,364.472846,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7242,365.691297,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7271,366.471091,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7324,367.689612,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7354,368.469365,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7392,369.687893,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7421,370.467493,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7473,371.686186,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7501,372.465864,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7537,373.684758,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7561,374.464103,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7628,375.683071,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7661,376.462511,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7697,377.681311,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7721,378.460376,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7759,379.679542,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7783,380.459015,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7824,381.677858,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7849,382.457306,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7912,383.676147,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7941,384.455593,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
7984,385.674116,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8008,386.453703,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8045,387.672614,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8077,388.452179,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8124,389.671008,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8148,390.45038,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8187,391.669214,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8216,392.448714,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8266,393.667486,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8289,394.44701,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8342,395.665857,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8371,396.445395,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8416,397.664023,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8447,398.443559,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8484,399.662488,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8514,400.441873,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8555,401.660688,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8580,402.440057,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8615,403.659064,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8646,404.438365,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8687,405.657338,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8718,406.436727,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8753,407.6553,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
8778,408.434772,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
